1,47.14933152,367034.2,1
1,44.18757007,366935.1,2
1,45.52513975,366835.9,3
2,47.86588671,366884.5,4
2,48.39136051,366933.1,5
2,46.33723564,366981.7,6
3,48.20027913,366717,7
3,45.66845079,366452.3,8
3,50.44548539,366187.6,9
4,54.74481653,365427.3,10
4,49.2034564,364666.9,11
4,67.45172858,363906.6,12
1,47.24487221,363991,1
1,41.9423638,364075.3,2
1,48.00919775,364159.7,3
2,48.77352328,364349.7,4
2,45.95507287,364539.7,5
2,48.91683432,364729.7,6
3,49.53784882,364982.2,7
3,45.81176183,365234.7,8
3,51.73528474,365487.2,9
4,53.83717996,366405,10
4,50.63656678,367322.8,11
4,67.92943204,368240.6,12
1,47.38818325,369547.4,1
1,42.46783761,370854.3,2
1,48.77352328,372161.1,3
2,47.38818325,372884.4,4
2,47.91365705,373607.7,5
2,48.24804948,374331,6
3,48.77352328,375427.9,7
3,47.86588671,376524.7,8
3,53.64609858,377621.6,9
4,53.31170615,378320.7,10
4,50.44548539,379019.9,11
4,69.79247553,379719,12
1,49.53945848,380248.1,1
1,46.08321719,380777.2,2
1,53.32486561,381306.3,3
2,49.78633286,381507.3,4
2,51.02070475,381708.2,5
2,50.52695599,381909.2,6
3,49.86862432,382140.4,7
3,48.71654389,382371.7,8
3,51.34987058,382602.9,9
4,48.96341826,383322.3,10
4,47.482172,384041.8,11
4,66.32691617,384761.2,12
1,50.93841329,385076.1,1
1,48.46966951,385391.1,2
1,53.98319728,385706,3
2,51.34987058,386433.5,4
2,50.93841329,387161,5
2,51.5144535,387888.5,6
3,50.60924745,388072.4,7
3,50.44466453,388256.2,8
3,50.19779015,388440.1,9
4,51.84361934,388881.6,10
4,48.8811268,389323.2,11
4,66.16233325,389764.7,12
1,52.58424247,391236.7,1
1,48.55196097,392708.8,2
1,54.80611187,394180.8,3
2,53.24257415,395128.2,4
2,53.57173998,396075.7,5
2,51.18528766,397023.1,6
3,52.58424247,398536,7
3,51.67903642,400049,8
3,53.07799123,401561.9,9
4,55.71131792,402696.1,10
4,50.19779015,403830.4,11
4,70.27690621,404964.6,12
1,55.29986063,406195.7,1
1,50.36237307,407426.9,2
1,56.20506668,408658,3
2,55.71131792,409623.5,4
2,55.13527771,410588.9,5
2,54.64152895,411554.4,6
3,55.71131792,412560.5,7
3,54.31236312,413566.5,8
3,55.62902646,414572.6,9
4,57.19256419,415339.7,10
4,53.48944852,416106.8,11
4,72.58106707,416873.9,12
1,53.79551704,418054.2,1
1,49.69585868,419234.4,2
1,56.59528373,420414.7,3
2,57.8951754,422060,4
2,57.09524206,423705.3,5
2,57.49520873,425350.6,6
3,53.49554204,427293.1,7
3,62.29480877,429235.7,8
3,58.29514207,431178.2,9
4,64.19465045,432580.3,10
4,59.39505041,433982.5,11
4,78.69344221,435384.6,12
1,56.49529206,436769.4,1
1,53.69552537,438154.1,2
1,59.79501708,439538.9,3
2,60.99491709,440454.5,4
2,63.29472544,441370,5
2,60.19498375,442285.6,6
3,55.79535039,443471.3,7
3,68.99425048,444657.1,8
3,63.69469211,445842.8,9
4,67.99433381,446715.9,10
4,67.29439213,447588.9,11
4,85.89284226,448462,12
1,63.29472544,448641,1
1,56.69527539,448820.1,2
1,65.49454212,448999.1,3
2,66.59445046,449491.2,4
2,67.79435047,449983.2,5
2,68.59428381,450475.3,6
3,60.89492542,450441.5,7
3,75.39371719,450407.7,8
3,67.79435047,450373.9,9
4,71.9940005,450918.5,10
4,70.59411716,451463,11
4,91.79235064,452007.6,12
1,65.19456712,452738.3,1
1,59.69502541,453469,2
1,67.89434214,454199.7,3
2,68.69427548,454759.7,4
2,70.69410882,455319.8,5
2,69.29422548,455879.8,6
3,64.59461712,455902.7,7
3,79.39338388,455925.5,8
3,69.79418382,455948.4,9
4,76.49362553,456195.7,10
