1,3.25779,6.21829,5.639230769
2,3.29383,7.59676,6.257692308
3,3.4689,6.58933,6.524615385
4,3.4435,5.45132,6.513076923
1,3.40976,4.69888,5.613076923
2,3.32491,3.4168,4.369230769
3,2.67823,2.67901,3.546153846
4,1.87488,2.11963,2.191538462
1,1.23176,3.01801,1.723076923
2,1.31728,2.78722,1.751538462
3,1.57628,3.73486,1.738461538
4,2.25352,3.85701,1.478461538
1,2.97641,3.65703,1.243846154
2,2.00594,3.85257,1.253846154
3,2.21689,5.23355,1.021538462
4,2.00184,6.3028,1
1,1.81785,6.58704,1.002307692
2,2.78587,7.03722,1.012307692
3,2.67486,6.36287,1.424615385
4,3.38495,6.39929,1.946153846
1,3.03517,7.05668,2.456153846
2,2.92294,6.61521,2.936153846
3,3.81975,6.82362,3.448461538
4,3.67468,6.46753,3.972307692
1,3.69087,6.60273,4.434615385
2,3.92427,6.5049,4.903846154
3,3.34012,5.51322,5.238461538
4,1.9654,5.28724,5.247692308
1,2.43165,4.44457,5.251538462
2,2.66529,4.60048,5.252307692
3,2.34897,4.81367,5.098461538
4,4.03114,4.58975,4.537692308
1,4.13704,3.11411,3.272307692
2,4.31042,2.94283,2.09
3,5.2525,2.06525,1.99
4,1.5958,-0.83069,0.557142857
1,-0.18424,-1.75067,0.186666667
2,-0.94214,-3.05804,0.176153846
3,-1.60696,-2.79656,0.157857143
4,1.48766,0.47033,0.118461538
1,2.35257,2.27033,0.133846154
2,1.77527,3.99397,0.190769231
3,1.20288,4.57414,0.189230769
4,1.22978,4.18937,0.189230769
1,2.14822,3.83442,0.155384615
2,3.34611,3.81942,0.095384615
3,3.71595,3.3948,0.084615385
4,3.34473,3.64558,0.075384615
1,2.82932,4.80138,0.101538462
2,1.88792,4.23374,0.151538462
3,1.68486,4.26698,0.145384615
4,1.90357,3.56031,0.159230769
1,1.7402,3.43222,0.147692308
2,1.41472,3.00682,0.117692308
3,1.50495,3.639,0.086153846
4,1.2073,4.42741,0.086153846
1,1.42991,3.22859,0.072307692
2,2.08034,4.77814,0.09
3,1.79097,5.18085,0.09
4,1.16401,4.48849,0.100714286
1,-0.11289,5.255,0.114166667
2,0.03701,4.53549,0.123846154
3,0.15861,3.53109,0.132857143
4,0.40047,2.96299,0.160769231
1,1.02908,2.5926,0.359230769
2,1.06052,2.37401,0.368461538
3,1.15042,2.58311,0.395384615
4,1.79885,3.55723,0.441538462
1,2.5423,4.15416,0.692307692
2,1.91309,3.87552,0.942307692
3,1.98165,4.22886,1.155384615
4,2.12075,4.75702,1.194615385
1,2.21993,5.22305,1.435384615
2,2.67837,6.05504,1.729230769
3,2.65883,5.73696,1.913846154
4,2.20317,4.87457,2.207692308
1,1.62123,4.31323,2.400769231
2,1.82755,3.78162,2.398461538
3,1.76352,3.84521,2.22
4,2.03208,4.00548,1.663076923
1,2.10535,2.11141,1.350769231
